idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia,idadeMinMaxScaler,salarioMinMaxScaler,idadeMinMaxScaler_mm,salarioMinMaxScaler_mm,idadeStandardScaler,salarioStandardScaler,idadeRobustScaler,salarioRobustScaler,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viúvo,nivel_educacao_cod,area_atuacao_cod,estado_cod,salario_log,salario_boxcox,estado_freq,idade_filhos_interac,idade_anos_experiencia_interac
25,1998-09-02,Amazonas,5888.11,Ensino Médio,1,Divorciado,Educação,1,0.0958904109589041,0.1596319354784147,-0.8082191780821918,-0.6807361290431705,-0.9748041611707652,-0.254141570258444,-0.5652173913043478,-0.0411452961052819,False,True,False,False,2,1,3,8.680860161662974,9.235000582459707,0.039170239888747245,25,25
24,2000-01-03,Mato Grosso do Sul,3445.94,Ensino Médio,0,Casado,Tecnologia,6,0.0821917808219178,0.0735755523857312,-0.8356164383561644,-0.8528488952285375,-1.039736925633087,-0.956330339773902,-0.6086956521739131,-0.620235935740115,True,False,False,False,2,4,11,8.145242159924988,8.63185796967231,0.03557770309421718,0,144
61,1962-05-19,Espírito Santo,7276.41,Ensino Médio,3,Casado,Saúde,19,0.589041095890411,0.2085523941883213,0.1780821917808219,-0.5828952116233573,1.3627753594728147,0.1450315703166635,1.0,0.288050269725532,True,False,False,False,2,3,7,8.892530308659076,9.474615394817091,0.03430293197357747,183,1159
29,1994-08-27,Minas Gerais,6613.74,Ensino Médio,3,Casado,Comércio,4,0.1506849315068493,0.1852014467178223,-0.6986301369863014,-0.6295971065643553,-0.7150731033214787,-0.0455036634691943,-0.391304347826087,0.1309170668089394,True,False,False,False,2,0,12,8.797055771165876,9.366447701697963,0.03673658593116236,87,116
19,2004-07-28,Amazonas,2272.92,Ensino Fundamental,0,Solteiro,Indústria,1,0.0136986301369863,0.0322410594981028,-0.9726027397260274,-0.9355178810037944,-1.3644007479446951,-1.2936047598253408,-0.8260869565217391,-0.8983840180212224,False,False,True,False,1,2,3,7.729260493392608,8.166569341386761,0.039170239888747245,0,19
56,1967-06-18,Mato Grosso do Sul,11310.89,Ensino Superior,2,Casado,Educação,8,0.5205479452054794,0.3507180732605275,0.0410958904109588,-0.298563853478945,1.0381115371612064,1.3050517764590388,0.782608695652174,1.2447116011618944,True,False,False,False,3,1,11,9.333609663902369,9.97623174094113,0.03557770309421718,112,448
34,1989-09-12,Tocantins,13095.36,Ensino Superior,0,Casado,Tecnologia,4,0.2191780821917808,0.413598640107799,-0.5616438356164384,-0.1728027197844018,-0.3904092810098703,1.8181343192538688,-0.1739130434782608,1.667847530973976,True,False,False,False,3,4,26,9.48008960798286,10.1435075250208,0.0369683624985514,0,136
25,1998-07-20,Paraná,5160.18,Ensino Superior,0,Solteiro,Saúde,7,0.0958904109589041,0.1339813775956068,-0.8082191780821918,-0.7320372448087864,-0.9748041611707652,-0.4634407881643993,-0.5652173913043478,-0.2137530381172564,False,False,True,False,3,3,13,8.548920514502369,9.086004011730134,0.0395179047398308,0,175
20,2003-11-04,Alagoas,5115.36,Ensino Superior,1,Casado,Comércio,1,0.0273972602739726,0.1324020251794301,-0.9452054794520548,-0.7351959496411397,-1.2994679834823737,-0.4763277291429894,-0.782608695652174,-0.22438081688304,True,False,False,False,3,0,1,8.540198527697648,9.076164234687356,0.03279638428554873,20,20
37,1986-06-13,Goiás,5796.98,Ensino Fundamental,0,Casado,Indústria,13,0.2602739726027397,0.1564207265162064,-0.4794520547945204,-0.6871585469675872,-0.1956109876229053,-0.2803438668086202,-0.0434782608695652,-0.0627541644436541,True,False,False,False,1,2,8,8.665264860010318,9.217374686145012,0.03905435160505273,0,481
29,1994-12-23,Alagoas,3423.29,Ensino Fundamental,1,Casado,Tecnologia,11,0.1506849315068493,0.0727774191365924,-0.6986301369863014,-0.8544451617268151,-0.7150731033214787,-0.9628428166405922,-0.391304347826087,-0.6256067342462506,True,False,False,False,1,4,1,8.13864942993679,8.624462470522742,0.03279638428554873,29,319
32,1991-10-24,Roraima,3077.97,Ensino Médio,0,Solteiro,Comércio,4,0.1917808219178082,0.0606091465717974,-0.6164383561643836,-0.8787817068564051,-0.5202748099345137,-1.0621314926496652,-0.2608695652173913,-0.7074894777402336,False,False,True,False,2,0,22,8.032350404453844,8.505314796745477,0.037200139065940434,0,128
51,1972-09-20,Bahia,7860.67,Ensino Médio,1,Casado,Tecnologia,20,0.4520547945205478,0.2291403558722873,-0.0958904109589042,-0.5417192882554253,0.713447714849598,0.3130218455543012,0.5652173913043478,0.4265907878356749,True,False,False,False,2,4,4,8.969754331048467,9.56221288220684,0.03592536794530073,51,1020
65,1958-08-02,Paraná,5219.64,Ensino Fundamental,1,Solteiro,Indústria,39,0.6438356164383562,0.1360766095158626,0.2876712328767123,-0.7278467809682749,1.622506417322101,-0.4463444581646904,1.173913043478261,-0.1996538028336,False,False,True,False,1,2,13,8.560375278725246,9.098928632802142,0.0395179047398308,65,2535
48,1975-05-06,Rondônia,3057.61,Ensino Médio,0,Casado,Educação,3,0.410958904109589,0.0598917075893486,-0.1780821917808219,-0.8802165848213028,0.518649421462633,-1.0679855336653743,0.4347826086956521,-0.7123172683620843,True,False,False,False,2,1,21,8.02571584337837,8.497884222910562,0.03569359137791169,0,144
23,2000-05-16,Minas Gerais,4808.77,Ensino Superior,3,Casado,Indústria,0,0.0684931506849315,0.1215985076141559,-0.863013698630137,-0.7568029847716882,-1.1046696900954087,-0.5644805009998805,-0.6521739130434783,-0.2970798506135514,True,False,False,False,3,2,12,8.478404544908718,9.006485551184662,0.03673658593116236,69,0
30,1993-09-02,Bahia,5651.28,Ensino Médio,2,Solteiro,Saúde,6,0.1643835616438356,0.1512865978451459,-0.6712328767123288,-0.6974268043097083,-0.650140338859157,-0.3222364884190741,-0.3478260869565217,-0.0973027446795898,False,False,True,False,2,3,4,8.639814282563199,9.188618632323413,0.03592536794530073,60,180
54,1969-09-03,Rio de Janeiro,6930.31,Ensino Fundamental,1,Solteiro,Comércio,30,0.4931506849315068,0.1963566362401123,-0.0136986301369863,-0.6072867275197754,0.908246008236563,0.0455186235810555,0.6956521739130435,0.2059825715810066,False,False,True,False,1,0,20,8.84380410750846,9.419392929032751,0.03592536794530073,54,1620
28,1995-07-19,Pará,6468.68,Ensino Médio,1,Solteiro,Educação,8,0.136986301369863,0.1800898701562297,-0.726027397260274,-0.6398202596875406,-0.7800058677838003,-0.0872122680732604,-0.4347826086956521,0.0965202442349873,False,False,True,False,2,1,15,8.774881927230076,9.341346736307605,0.03812724533549658,28,224
33,1990-04-18,Minas Gerais,4049.9,Ensino Médio,0,Solteiro,Saúde,4,0.2054794520547945,0.0948576961892572,-0.589041095890411,-0.8102846076214855,-0.455342045472192,-0.7826757910583922,-0.217391304347826,-0.4770241270970419,False,False,True,False,2,3,12,8.306694357635106,8.813184450589883,0.03673658593116236,0,132
47,1976-05-05,Distrito Federal,6098.47,Ensino Médio,1,Casado,Indústria,7,0.3972602739726026,0.1670445319591581,-0.2054794520547946,-0.6659109360816837,0.4537166570003113,-0.1936574804713808,0.391304347826087,0.0087355504179264,True,False,False,False,2,2,6,8.715957161140759,9.274681597376661,0.0363889210800788,47,329
72,1952-03-18,Distrito Federal,7525.61,Ensino Superior,3,Casado,Tecnologia,44,0.7397260273972602,0.2173336218124002,0.4794520547945204,-0.5653327563751995,2.077035768558353,0.2166831921788811,1.4782608695652173,0.347140909360365,True,False,False,False,3,4,6,8.926200020220666,9.512796204662502,0.0363889210800788,216,3168
60,1963-04-28,Rio de Janeiro,6717.91,Ensino Médio,0,Casado,Indústria,3,0.5753424657534246,0.1888721549104399,0.1506849315068492,-0.6222556901791202,1.297842595010493,-0.0155520204138684,0.9565217391304348,0.1556179975102258,True,False,False,False,2,2,20,8.812681217980014,9.38414054857224,0.03592536794530073,0,180
23,2000-04-20,Maranhão,5494.52,Ensino Médio,2,Casado,Saúde,5,0.0684931506849315,0.1457627405323425,-0.863013698630137,-0.708474518935315,-1.1046696900954087,-0.3673091539211655,-0.6521739130434783,-0.1344738870116781,True,False,False,False,2,3,9,8.611688493843612,9.156851927148828,0.0363889210800788,46,115
48,1975-07-12,Sergipe,6163.04,Ensino Fundamental,1,Viúvo,Indústria,29,0.410958904109589,0.1693198283784469,-0.1780821917808219,-0.6613603432431061,0.518649421462633,-0.175091889686295,0.4347826086956521,0.0240464757839824,False,False,False,True,1,2,24,8.726487685711618,9.286591346416891,0.034766485108355547,48,1392
63,1960-05-19,Goiás,14290.07,Ensino Superior,1,Casado,Saúde,35,0.6164383561643835,0.4556974380803643,0.2328767123287669,-0.0886051238392713,1.492640888397458,2.161645190662416,1.0869565217391304,1.9511387752682432,True,False,False,False,3,3,8,9.56739014565747,10.243366752218677,0.03905435160505273,63,2205
22,2001-12-20,Maranhão,2594.26,Ensino Médio,1,Casado,Educação,3,0.0547945205479452,0.0435643327112709,-0.8904109589041096,-0.912871334577458,-1.1696024545577304,-1.2012109710243577,-0.6956521739130435,-0.8221874444246843,True,False,False,False,2,1,9,7.861441983259265,8.314122537314068,0.0363889210800788,22,66
26,1997-07-06,Paraná,2538.19,Ensino Médio,1,Casado,Educação,6,0.1095890410958904,0.0415885564958532,-0.7808219178082192,-0.9168228870082936,-0.9098713967084436,-1.2173325859433564,-0.5217391304347826,-0.8354828383425218,True,False,False,False,2,1,13,7.839600411516122,8.289721968965388,0.0395179047398308,26,156
41,1982-07-28,Rio de Janeiro,2184.78,Ensino Fundamental,1,Casado,Comércio,14,0.3150684931506849,0.029135211172315,-0.36986301369863,-0.94172957765537,0.0641200702263813,-1.318947351923799,0.1304347826086956,-0.9192838935325152,True,False,False,False,1,0,20,7.689728023232737,8.12249298838442,0.03592536794530073,41,574
49,1974-11-11,Minas Gerais,9366.33,Ensino Superior,2,Solteiro,Tecnologia,8,0.4246575342465754,0.2821963076558773,-0.1506849315068492,-0.4356073846882453,0.5835821859249547,0.7459391046757564,0.4782608695652174,0.7836149149327167,False,False,True,False,3,4,12,9.144983382651553,9.761334804171451,0.03673658593116236,98,392
52,1971-10-20,Mato Grosso,7899.15,Ensino Médio,1,Casado,Saúde,10,0.4657534246575342,0.2304963014540472,-0.0684931506849315,-0.5390073970919056,0.7783804793119197,0.3240858680633626,0.6086956521739131,0.4357152172624339,True,False,False,False,2,3,10,8.974637025616628,9.56775467628372,0.03557770309421718,52,520
91,1932-10-29,Tocantins,3939.22,Ensino Médio,1,Solteiro,Comércio,5,1.0,0.0909575907581455,0.9999999999999998,-0.8180848184837091,3.3107582933424644,-0.8144992321005684,2.3043478260869565,-0.503268717766317,False,False,True,False,2,0,26,8.278991838296573,8.782042463148747,0.0369683624985514,91,455
50,1974-01-16,Rio Grande do Norte,11687.37,Ensino Médio,0,Casado,Tecnologia,22,0.4383561643835616,0.3639843516550429,-0.1232876712328767,-0.2720312966899142,0.6485149503872764,1.413299780466614,0.5217391304347826,1.3339830458237003,True,False,False,False,2,4,18,9.366349609329209,10.013589793494301,0.037316027349634955,0,1100
53,1970-08-15,Paraná,9776.29,Ensino Superior,2,Divorciado,Educação,29,0.4794520547945206,0.2966423432769342,-0.0410958904109588,-0.4067153134461315,0.8433132437742413,0.8638134983299892,0.6521739130434783,0.8808251822870355,False,True,False,False,3,1,13,9.187817628516122,9.810084537468637,0.0395179047398308,106,1537
75,1949-02-24,Santa Catarina,15727.57,Pós-graduação,0,Casado,Saúde,52,0.7808219178082191,0.5063515902056188,0.5616438356164382,0.0127031804112376,2.271834061945318,2.5749646386035794,1.608695652173913,2.2920007113640404,True,False,False,False,4,3,23,9.663234082828932,10.35314016905476,0.03523003824313362,0,3900
45,1978-07-01,Amazonas,4184.15,Ensino Médio,0,Casado,Educação,11,0.3698630136986301,0.099588353526868,-0.2602739726027396,-0.800823292946264,0.323851128075668,-0.7440753487028438,0.3043478260869565,-0.4451905862825302,True,False,False,False,2,1,3,8.339297824575162,8.84985147367384,0.039170239888747245,0,495
26,1997-07-03,Tocantins,4401.07,Ensino Médio,0,Casado,Educação,1,0.1095890410958904,0.1072321091296576,-0.7808219178082192,-0.7855357817406847,-0.9098713967084436,-0.6817050846003067,-0.5217391304347826,-0.3937542237239908,True,False,False,False,2,1,26,8.389830163822763,8.906715295760597,0.0369683624985514,0,26
25,1998-10-07,Rio de Janeiro,5594.72,Ensino Médio,1,Divorciado,Indústria,6,0.0958904109589041,0.1492935551709168,-0.8082191780821918,-0.7014128896581664,-0.9748041611707652,-0.3384989913585885,-0.5652173913043478,-0.1107143280573833,False,True,False,False,2,2,20,8.629757298793729,9.177258311895864,0.03592536794530073,25,150
57,1967-03-14,Amapá,8404.5,Ensino Médio,0,Casado,Comércio,17,0.5342465753424658,0.2483036585159583,0.0684931506849315,-0.5033926829680833,1.103044301623528,0.4693874214665396,0.8260869565217391,0.5555444898927026,True,False,False,False,2,0,2,9.036641532473114,9.638162200640416,0.0369683624985514,0,969
28,1995-11-12,Rio Grande do Sul,5323.13,Ensino Médio,0,Casado,Educação,7,0.136986301369863,0.1397233560921704,-0.726027397260274,-0.7205532878156591,-0.7800058677838003,-0.4165883331786515,-0.4347826086956521,-0.1751141146481712,True,False,False,False,2,1,19,8.580004596947923,9.121081611963133,0.0400973461583034,0,196
29,1995-01-03,Amapá,5030.75,Ensino Fundamental,1,Casado,Tecnologia,9,0.1506849315068493,0.1294205658324265,-0.6986301369863014,-0.7411588683351469,-0.7150731033214787,-0.5006553524405906,-0.391304347826087,-0.2444436540399549,True,False,False,False,1,4,2,8.523523115111107,9.057355109765552,0.0369683624985514,29,261
59,1964-12-26,Ceará,5149.47,Ensino Fundamental,2,Casado,Saúde,0,0.5616438356164383,0.1336039821387293,0.1232876712328765,-0.7327920357225415,1.2329098305481714,-0.4665201977556688,0.9130434782608696,-0.2162926077420119,True,False,False,False,1,3,5,8.54684325162957,9.083660421633022,0.04125622899524858,118,0
19,2005-04-01,Mato Grosso,4102.71,Ensino Médio,0,Casado,Comércio,0,0.0136986301369863,0.0967185975970727,-0.9726027397260274,-0.8065628048058546,-1.3644007479446951,-0.7674915127656807,-0.8260869565217391,-0.464501748769933,True,False,False,False,2,0,10,8.319646721585844,8.827749121729747,0.03557770309421718,0,0
41,1982-08-29,Ceará,5977.75,Pós-graduação,1,Solteiro,Educação,0,0.3150684931506849,0.162790640310768,-0.36986301369863,-0.6744187193784639,0.0641200702263813,-0.2283676883012642,0.1304347826086956,-0.0198897385737151,False,False,True,False,4,1,5,8.695966794994506,9.252077882391015,0.04125622899524858,41,0
35,1988-09-23,São Paulo,5503.42,Ensino Médio,0,Solteiro,Indústria,15,0.2328767123287671,0.146076355804631,-0.5342465753424658,-0.7078472883907378,-0.3254765165475486,-0.3647501674260864,-0.1304347826086956,-0.1323635070247199,False,False,True,False,2,2,25,8.613306684841396,9.158679253038706,0.0382431336191911,0,525
41,1982-07-08,Paraíba,5620.18,Ensino Médio,3,Casado,Indústria,5,0.3150684931506849,0.1501907062756882,-0.36986301369863,-0.6996185874486236,0.0641200702263813,-0.3311785648232271,0.1304347826086956,-0.1046772185666014,True,False,False,False,2,2,14,8.634296885261106,9.182386007264025,0.03766369220071851,123,205
55,1968-06-29,Rio Grande do Sul,3133.05,Ensino Médio,2,Solteiro,Educação,3,0.5068493150684931,0.0625500374928819,0.0136986301369861,-0.8748999250142361,0.9731787726988846,-1.046294529037422,0.7391304347826086,-0.6944288339557768,False,False,True,False,2,1,19,8.050081376841032,8.525176540771776,0.0400973461583034,110,165
62,1961-06-24,Amapá,8702.02,Ensino Superior,1,Casado,Saúde,33,0.6027397260273972,0.2587875704048667,0.2054794520547944,-0.4824248591902665,1.4277081239351364,0.5549323273110301,1.0434782608695652,0.6260928330072916,True,False,False,False,3,3,2,9.071425370845015,9.67768702242587,0.0369683624985514,62,2046
64,1959-11-09,Pará,9803.33,Ensino Médio,1,Solteiro,Indústria,30,0.6301369863013698,0.2975951699019546,0.2602739726027396,-0.4048096601960906,1.5575736528597797,0.8715882168498701,1.1304347826086956,0.887236943505839,False,False,True,False,2,2,15,9.190579403812249,9.813228730367468,0.03812724533549658,64,1920
46,1977-06-04,Rio Grande do Norte,7006.87,Ensino Fundamental,1,Solteiro,Tecnologia,15,0.3835616438356164,0.1990544323352145,-0.2328767123287671,-0.6018911353295711,0.3887838925379897,0.0675316579701861,0.3478260869565217,0.2241365818957851,False,False,True,False,1,4,18,8.85478908221586,9.431839125029136,0.037316027349634955,46,690
31,1992-10-17,São Paulo,3663.13,Ensino Fundamental,3,Casado,Educação,0,0.1780821917808219,0.0812288221597027,-0.6438356164383562,-0.8375423556805945,-0.5852075743968354,-0.8938824434967949,-0.3043478260869565,-0.5687355504179263,True,False,False,False,1,1,25,8.206346205513952,8.700435152206841,0.0382431336191911,93,0
23,2000-09-30,Mato Grosso do Sul,4789.52,Ensino Médio,1,Casado,Saúde,1,0.0684931506849315,0.1209201824465655,-0.863013698630137,-0.7581596351068689,-1.1046696900954087,-0.570015387520136,-0.6521739130434783,-0.3016444365403994,True,False,False,False,2,3,11,8.47439424401176,9.001965648997054,0.03557770309421718,23,23
24,1999-07-11,Goiás,7483.74,Pós-graduação,0,Casado,Educação,6,0.0821917808219178,0.2158582205258024,-0.8356164383561644,-0.5682835589483952,-1.039736925633087,0.2046444545891096,-0.6086956521739131,0.337212638567787,True,False,False,False,4,1,8,8.92062156011147,9.506469083460805,0.03905435160505273,0,144
22,2001-04-25,Paraíba,6714.51,Pós-graduação,0,Casado,Tecnologia,2,0.0547945205479452,0.1887523468288914,-0.8904109589041096,-0.6224953063422171,-1.1696024545577304,-0.0165296107603031,-0.6956521739130435,0.1548117849309384,True,False,False,False,4,4,14,8.81217505544042,9.383567354610504,0.03766369220071851,0,44
64,1960-04-02,Distrito Federal,6756.64,Ensino Médio,2,Casado,Comércio,25,0.6301369863013698,0.1902369099099606,0.2602739726027396,-0.6195261801800787,1.5575736528597797,-0.0044161162616865,1.1304347826086956,0.1648017072736973,True,False,False,False,2,0,6,8.818428995657044,9.3906497952936,0.0363889210800788,128,1600
56,1967-11-15,Distrito Federal,5090.41,Ensino Médio,1,Solteiro,Educação,26,0.5205479452054794,0.131522845286891,0.0410958904109588,-0.7369543094262181,1.0381115371612064,-0.4835015171263855,0.782608695652174,-0.2302969944869287,False,False,True,False,2,1,6,8.5353100849358,9.070649829708765,0.0363889210800788,56,1456
33,1990-11-20,Mato Grosso do Sul,6506.27,Ensino Superior,1,Casado,Comércio,9,0.2054794520547945,0.1814144542107607,-0.589041095890411,-0.6371710915784785,-0.455342045472192,-0.0764041442137067,-0.217391304347826,0.1054336356630506,True,False,False,False,3,0,11,8.780675292410075,9.34790411315959,0.03557770309421718,33,297
36,1987-09-30,Distrito Federal,4719.57,Ensino Fundamental,1,Casado,Saúde,2,0.2465753424657534,0.1184553073570618,-0.5068493150684932,-0.7630893852858762,-0.2605437520852269,-0.5901278712651689,-0.0869565217391304,-0.3182310747525047,True,False,False,False,1,3,6,8.459684834000235,8.985389258660607,0.0363889210800788,36,72
81,1942-10-31,Goiás,3090.19,Ensino Superior,0,Casado,Indústria,1,0.863013698630137,0.0610397509119509,0.726027397260274,-0.8779204981760982,2.661430648719248,-1.0586179179339497,1.8695652173913044,-0.7045918548817357,True,False,False,False,3,2,8,8.036311409023318,8.509751373211238,0.03905435160505273,0,81
33,1991-01-20,Pará,3253.81,Ensino Médio,1,Solteiro,Educação,10,0.2054794520547945,0.0668053386481137,-0.589041095890411,-0.8663893227037724,-0.455342045472192,-1.01157282014464,-0.217391304347826,-0.6657940601102614,False,False,True,False,2,1,15,8.087889181203183,8.567544396776302,0.03812724533549658,33,330
41,1982-12-05,Ceará,4515.34,Ensino Fundamental,2,Casado,Indústria,2,0.3150684931506849,0.1112587177998161,-0.36986301369863,-0.7774825644003677,0.0641200702263813,-0.6488494231629244,0.1304347826086956,-0.3666583674195269,True,False,False,False,1,2,5,8.41545721030093,8.93556880132248,0.04125622899524858,82,82
46,1977-11-06,Pernambuco,13737.24,Ensino Superior,1,Divorciado,Indústria,12,0.3835616438356164,0.4362169963973004,-0.2328767123287671,-0.1275660072053991,0.3887838925379897,2.0026918755978502,0.3478260869565217,1.8200509810895724,False,True,False,False,3,2,16,9.527938464413051,10.198224480617396,0.03905435160505273,46,552
39,1985-01-12,Bahia,3990.83,Ensino Superior,0,Solteiro,Comércio,3,0.2876712328767122,0.0927762069607085,-0.4246575342465755,-0.8144475860785829,-0.0657454586982619,-0.7996599856948338,0.0434782608695652,-0.4910308850554271,False,False,True,False,3,0,4,8.29200505135424,8.796669844399382,0.03592536794530073,0,117
40,1983-08-20,Pernambuco,13492.99,Pós-graduação,3,Viúvo,Indústria,3,0.3013698630136986,0.4276101952448876,-0.3972602739726028,-0.1447796095102247,-0.0008126942359403,1.9324635102694128,0.0869565217391304,1.762134092121643,False,False,False,True,4,2,16,9.50999968011699,10.177706480718948,0.03905435160505273,120,120
25,1998-11-29,Espírito Santo,5541.24,Ensino Médio,3,Casado,Comércio,4,0.0958904109589041,0.147409044523502,-0.8082191780821918,-0.7051819109529959,-0.9748041611707652,-0.3538759124548623,-0.5652173913043478,-0.1233955776868813,True,False,False,False,2,0,7,8.620154030151085,9.166412010688646,0.03430293197357747,75,100
33,1990-05-08,Amapá,3636.69,Ensino Médio,2,Casado,Indústria,0,0.2054794520547945,0.0802971381373085,-0.589041095890411,-0.839405723725383,-0.455342045472192,-0.9014846460731876,-0.217391304347826,-0.5750050388286205,True,False,False,False,2,2,2,8.199104143792592,8.692304283607596,0.0369683624985514,66,0
47,1976-12-05,Minas Gerais,4437.53,Ensino Fundamental,0,Viúvo,Comércio,3,0.3972602739726026,0.1085168746159093,-0.2054794520547946,-0.7829662507681814,0.4537166570003113,-0.6712218657676563,0.391304347826087,-0.3851087794178672,False,False,False,True,1,0,12,8.398078519525749,8.916000985118009,0.03673658593116236,0,141
45,1979-03-16,Amazonas,7045.02,Ensino Médio,3,Casado,Educação,17,0.3698630136986301,0.20039874948553,-0.2602739726027396,-0.59920250102894,0.323851128075668,0.0785007967103292,0.3043478260869565,0.2331827612780841,True,False,False,False,2,1,3,8.860218197387077,9.43799113357425,0.039170239888747245,135,765
47,1976-06-15,Rio Grande do Norte,3584.77,Ensino Médio,0,Casado,Educação,3,0.3972602739726026,0.0784675982567219,-0.2054794520547946,-0.8430648034865562,0.4537166570003113,-0.9164130257163912,0.391304347826087,-0.5873163791570336,True,False,False,False,2,1,18,8.184728513792457,8.676166816873767,0.037316027349634955,0,141
32,1991-09-02,Paraíba,13077.8,Ensino Superior,3,Solteiro,Tecnologia,2,0.1917808219178082,0.4129798666042724,-0.6164383561643836,-0.1740402667914552,-0.5202748099345137,1.8130853526411053,-0.2608695652173913,1.6636836801233028,False,False,True,False,3,4,14,9.478747877683267,10.14197373878271,0.03766369220071851,96,64
44,1979-04-28,Tocantins,3632.15,Ensino Médio,3,Casado,Indústria,11,0.3561643835616438,0.0801371591107703,-0.2876712328767123,-0.8397256817784594,0.2589183636133463,-0.9027900167122505,0.2608695652173913,-0.5760815697433161,True,False,False,False,2,2,26,8.197855319560444,8.690902277139164,0.0369683624985514,132,484
60,1964-04-09,Rio Grande do Norte,6811.3,Ensino Fundamental,1,Casado,Indústria,24,0.5753424657534246,0.1921630010092068,0.1506849315068492,-0.6156739979815863,1.297842595010493,0.0113000861901144,0.9565217391304348,0.1777627600924773,True,False,False,False,1,2,18,8.826485080742385,9.399774044076912,0.037316027349634955,60,1440
41,1983-01-04,Espírito Santo,9332.26,Ensino Médio,0,Casado,Saúde,21,0.3150684931506849,0.28099576020342,-0.36986301369863,-0.43800847959316,0.0641200702263813,0.7361430743513353,0.1304347826086956,0.7755361906455629,True,False,False,False,2,3,7,9.141339643315506,9.757189217674764,0.03430293197357747,0,861
48,1975-07-08,Sergipe,3908.35,Ensino Médio,0,Solteiro,Educação,0,0.410958904109589,0.0898698038530278,-0.1780821917808219,-0.8202603922939442,0.518649421462633,-0.8233751773930509,0.4347826086956521,-0.5105886537435533,False,False,True,False,2,1,24,8.271126398750736,8.773202691326459,0.034766485108355547,0,0
36,1987-10-30,Rio Grande do Sul,3359.64,Ensino Fundamental,2,Casado,Tecnologia,6,0.2465753424657534,0.0705345413746638,-0.5068493150684932,-0.8589309172506724,-0.2605437520852269,-0.9811438829789958,-0.0869565217391304,-0.6406995079732053,True,False,False,False,1,4,19,8.119886711009439,8.603418859088853,0.0400973461583034,72,216
30,1993-05-29,Roraima,3089.53,Ensino Médio,2,Casado,Educação,3,0.1643835616438356,0.0610164940490621,-0.6712328767123288,-0.8779670119018759,-0.650140338859157,-1.0588076854717872,-0.3478260869565217,-0.7047483549706562,True,False,False,False,2,1,22,8.036097876219339,8.509512196596429,0.037200139065940434,60,90
54,1970-02-17,Goiás,3972.64,Ensino Fundamental,3,Casado,Tecnologia,12,0.4931506849315068,0.0921352337244244,-0.0136986301369863,-0.8157295325511511,0.908246008236563,-0.8048900940482597,0.6956521739130435,-0.495344122354615,True,False,False,False,1,4,8,8.287437830180968,8.791535795906096,0.03905435160505273,162,648
65,1958-10-24,Amazonas,6161.9,Ensino Médio,4,Solteiro,Educação,33,0.6438356164383562,0.1692796574334571,0.2876712328767123,-0.6614406851330857,1.622506417322101,-0.1754196699789232,1.173913043478261,0.0237761574485741,False,False,True,False,2,1,3,8.726302724966574,9.286382145360005,0.039170239888747245,260,2145
23,2000-07-20,Ceará,2506.93,Ensino Fundamental,1,Viúvo,Educação,1,0.0684931506849315,0.0404870268990285,-0.863013698630137,-0.9190259462019428,-1.1046696900954087,-1.2263206665991064,-0.6521739130434783,-0.8428952516450294,False,False,False,True,1,1,5,7.827212990677495,8.275886558424823,0.04125622899524858,23,23
19,2004-05-24,Ceará,3238.66,Ensino Superior,0,Casado,Comércio,0,0.0136986301369863,0.0662714879318024,-0.9726027397260274,-0.8674570241363952,-1.3644007479446951,-1.0159288477177242,-0.8260869565217391,-0.6693864485150276,True,False,False,False,3,0,5,8.083223665008365,8.562314943445747,0.04125622899524858,0,0
30,1994-02-11,Rondônia,8451.29,Ensino Superior,2,Divorciado,Saúde,2,0.1643835616438356,0.249952429144091,-0.6712328767123288,-0.5000951417118179,-0.650140338859157,0.482840789792917,-0.3478260869565217,0.5666393977117792,False,True,False,False,3,3,21,9.042192689552909,9.64446867079039,0.03569359137791169,60,60
40,1983-08-19,Rio Grande do Sul,4913.44,Ensino Médio,1,Casado,Saúde,13,0.3013698630136986,0.1252868346422953,-0.3972602739726028,-0.7494263307154094,-0.0008126942359403,-0.5343850946583144,0.0869565217391304,-0.2722603592388406,True,False,False,False,2,3,19,8.49993308916219,9.03075416702446,0.0400973461583034,40,520
29,1995-03-30,Santa Catarina,2571.47,Ensino Fundamental,0,Solteiro,Comércio,9,0.1506849315068493,0.042761266188186,-0.6986301369863014,-0.914477467623628,-0.7150731033214787,-1.2077637016111953,-0.391304347826087,-0.8275914399193788,False,False,True,False,1,0,23,7.852621805832625,8.304268067147449,0.03523003824313362,0,261
41,1982-11-17,Maranhão,3031.75,Ensino Médio,0,Divorciado,Comércio,3,0.3150684931506849,0.0589804614161597,-0.36986301369863,-0.8820390771676806,0.0641200702263813,-1.0754209708297282,0.1304347826086956,-0.7184492263916059,False,True,False,False,2,0,9,8.017225077651029,8.48837575239556,0.0363889210800788,0,123
49,1974-07-30,Pará,6161.31,Ensino Médio,0,Solteiro,Educação,18,0.4246575342465754,0.1692588672075414,-0.1506849315068492,-0.6614822655849172,0.5835821859249547,-0.1755893106566867,0.4782608695652174,0.0236362558539333,False,False,True,False,2,1,15,8.726206986232638,9.286273859655116,0.03812724533549658,0,882
